Timestamp,¿Está interesado en las noticias a los siguientes niveles geográficos? Seleccione todos los que se apliquen.,¿Cuáles de estos temas le interesan más? Seleccione hasta cinco.,¿Le interesa alguna de estas historias especiales? Seleccione todos los que se apliquen.,"¿Hay algunas historias específicas que le gustaría ver más frecuentemente en las noticias locales? Por ejemplo, artículos de investigación, perfil de negocios, columnas de opinión, caricaturas, etc.",¿En qué lenguaje prefiere recibir sus noticias? [TV/Video],¿En qué lenguaje prefiere recibir sus noticias? [Radio/Audio/Podcast],¿En qué lenguaje prefiere recibir sus noticias? [Impreso/Texto],¿Cómo recibe sus noticias **más frecuentemente**?,"¿Cuáles fuentes de información específicas usa usted más frecuentemente? Por favor anótelos aquí. Por ejemplo, Hartford Courant, Record Journal, noticiero FOX , CNN, NPR, Facebook, Patch, La Voz, Telemundo, etc.",¿Como **preferiría** recibir sus noticias?,"¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias nacionales (como CNN, Univisión)]","¿Cuánto confía en las noticias que vienen de… [Organizaciones de noticias locales (como el Record-Journal, Patch, el Hartford Courant, CT Mirror)]","¿Cuánto confía en las noticias que vienen de… [Medios sociales (como Facebook, Twitter, TikTok, YouTube, Instagram)]",¿Cuánto confía en las noticias que vienen de… [Familiares/amistades/verbalmente],¿Qué tanto está de acuerdo con estas declaraciones? [Confío en las fuentes de noticias que recibo acerca de mi comunidad.],¿Qué tanto está de acuerdo con estas declaraciones? [El noticiero local cubre temas que son importantes para mí.],"¿Qué tanto está de acuerdo con estas declaraciones? [Las noticias locales reflejan mis creencias, valores y costumbres.]",¿En qué pueblo vive?,¿Se identifica como hispano/latino/latinx?,¿En qué país nació?,¿Cuál es su rango de edad?,¿Cuál es su identidad de género?,¿Qué idioma habla en su hogar?,¿Alguno de los siguientes lo describen?,"¿Tiene acceso a una computadora portátil, computadora en su casa o dispositivo con conexión a internet, como un teléfono inteligente o iPad?",¿Tiene acceso a internet en su casa?,¿Está registrado/a para votar?,"Si desea recibir un cupón digital de CTown Supermarket, por completar la encuesta, por favor ingrese su dirección de correo electrónico a continuación. Este cupón es válido para $5 de descuento en compras de $50 o más o $10 de descuento en compras de $100 o más.","Si usted ingresó su correo electrónico arriba, ¿también le gustaría recibir el boletín electrónico de Record-Journal Latino Lab?",¿Hay algo más que le gustaría dejarnos saber?
6/26/2022 10:55:11,Internacional,Asuntos ambientales y cambio de climático,Temas acerca de las personas de la tercera edad,Caricaturas,Español,Español,Español,Correo electrónico/boletines informativos,Facebook,Medios sociales,Mucho,Mucho,Mucho,Mucho,En desacuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Puerto Rico,50-59,Hombre,Español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,No
6/26/2022 11:20:39,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Salud, Comida",Temas acerca de las personas de la tercera edad,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Univision y Telemundo,TV,Un poco,Un poco,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,"Usar mascaras por el Covid, cuidar la salud"
6/26/2022 11:40:52,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Articulos de investigacion,Español,Español,Español,"Amistades, círculos sociales o verbalmente",Univision,TV,Un poco,Un poco,Para nada,Para nada,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,70 o mayor,Hombre,Español,Ninguno de estos,No,No,Sí,NOT PROVIDED,NA,Gracias a ustedes por la encuesta
6/26/2022 11:51:39,Internacional,"Políticas, Noticias",Temas acerca de propietarios de pequeñas empresas,Articulos de investigative,Español,Español,Español,TV,NPR,TV,Mucho,Mucho,Un poco,Para nada,Neutral,De acuerdo,Neutral,Meriden,Sí,Republica Domenicana,40-49,Hombre,Ambos: inglés y español,"Soy padre/madre de un niño menor de 18 años de edad, Soy un estudiante, Soy propietario de una empresa pequeña",Sí,Sí,Sí,NOT PROVIDED,NA,No
6/26/2022 12:01:19,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Deportes,Temas acerca de familias con niños,Articulos de investigative,Español,Español,Español,Aplicaciones de noticias,Telemundo,TV,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/26/2022 12:13:07,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Economia",Temas acerca de propietarios de pequeñas empresas,Noticias en general,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,Telemundo,Medios sociales,Para nada,Un poco,Mucho,Un poco,Neutral,Neutral,Neutral,Waterbury,Sí,Ecuador,30-39,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/26/2022 12:26:30,Internacional,"Educación, Salud","Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes",No,Español,Español,Español,TV,Facebook,TV,Mucho,Mucho,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,40-49,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No
6/26/2022 12:38:08,Local,Negocios locales,Temas acerca de participacion comunitaria,Columna de opinion,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Facebook,TV,Mucho,Para nada,Para nada,Mucho,De acuerdo,De acuerdo,De acuerdo,NA,Sí,Republica Domenicana,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Prefiero no decir,NOT PROVIDED,NA,No
6/28/2022 10:38:33,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Políticas, Negocios locales, Educación, Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Finanzas y educación financiera, Bienes raíces y propietario de vivienda, Diversidad y justicia social, Tecnología, Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de propietarios de pequeñas empresas, Temas acerca de participacion comunitaria","Artículos de investigación , y perfil de negocios",Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Telemundo,Correo electrónico/boletines informativos,Un poco,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Dominican Republic,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,REMOVED,Sí,No
6/28/2022 10:39:05,"Local, Estatal","Música, arte y cultura, Negocios locales, Educación, Eventos locales, Tecnología, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de jóvenes",NA,Inglés,Inglés,Inglés,Textos,NA,Textos,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Southington,Sí,NA,30-39,Mujer,Inglés,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,Sí,NA
6/28/2022 13:39:37,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Música, arte y cultura, Educación, Salud, Oportunidades de participación comunitaria, Comida","Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Todos los articulos me interesan,Español,Español,NA,Aplicaciones de noticias,Facebook,Internet,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Wallingford,Sí,Ecuador 🇪🇨,40-49,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,No
6/28/2022 14:07:58,"Local, Regional/Nueva Inglaterra/NYC Metro, Internacional","Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Viajes y hospitalidad, Comida","Temas acerca de las personas de la tercera edad, Temas acerca de participacion comunitaria",NA,Español,Español,Español,Medios sociales,"Telemundo, Univisión",Medios sociales,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,No
6/29/2022 17:56:09,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Negocios locales, Educación, Salud","Temas acerca de familias con niños, Temas acerca de participacion comunitaria",Articulos de investigative,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Para nada,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Colombia,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/29/2022 18:01:45,Internacional,"Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños,Otro tema,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,CNN,Aplicaciones de noticias,Mucho,Un poco,Mucho,Un poco,Neutral,De acuerdo,De acuerdo,New Haven,Sí,Colombia,40-49,Hombre,Español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,No
6/29/2022 18:20:30,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Políticas, Educación, Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Diversidad y justicia social, Asuntos ambientales y cambio de climático",Temas acerca de las personas de la tercera edad,Educacion y temas relacionados con ninos y jovenes,Español,Español,Español,Textos,Telemundo y Univision,Textos,Un poco,Para nada,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,60-69,Hombre,Español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,No
6/29/2022 18:39:28,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Deportes,Temas acerca de participacion comunitaria,Caricaturas,Español,Español,Español,Correo electrónico/boletines informativos,Facebook,Aplicaciones de noticias,Un poco,Para nada,Mucho,Para nada,De acuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Guatemala,18-29,Hombre,Español,Ninguno de estos,No,Sí,No estoy seguro/a,NOT PROVIDED,NA,No
6/29/2022 19:06:37,Local,"Música, arte y cultura, Negocios locales, Comida","Temas acerca de familias con niños, Temas acerca de propietarios de pequeñas empresas",Columnar de negocios,Español,Español,Español,Medios sociales,Facebook,Medios sociales,Para nada,Mucho,Un poco,Para nada,De acuerdo,En desacuerdo,En desacuerdo,Meriden,Sí,Mexico,30-39,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
6/30/2022 10:30:45,Internacional,"Políticas, Negocios locales, Bienes raíces y propietario de vivienda","Temas acerca de los jóvenes, Temas acerca de jóvenes",Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,CNN and Telemundo,Medios sociales,Un poco,Para nada,Un poco,Un poco,Neutral,En desacuerdo,En desacuerdo,Meriden,Sí,Ecuador,Menor de 18,Hombre,Ambos: inglés y español,Soy un estudiante,Sí,Sí,No,NOT PROVIDED,NA,No
6/30/2022 10:43:07,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Políticas,"Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de participacion comunitaria",None,Español,Español,Español,TV,Telemundo,Medios sociales,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,18-29,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/30/2022 11:02:22,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Salud,Temas acerca de las personas de la tercera edad,No,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Para nada,Mucho,Para nada,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,USA,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
6/30/2022 11:18:43,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Educación, Salud, Tecnología","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Noticiero fox,TV,Mucho,Un poco,Mucho,Para nada,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Ambos: inglés y español,Ninguno de estos,No,Sí,No,NOT PROVIDED,NA,No
6/30/2022 11:30:22,Local,"Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Oportunidades de participación comunitaria",Temas acerca de las personas de la tercera edad,Cualquier,Español,Español,Español,TV,Telemundo,TV,Un poco,Para nada,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,Prefiero no decir,Hombre,Español,Ninguno de estos,Sí,No,Sí,NOT PROVIDED,NA,No
6/30/2022 11:47:36,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Salud,Temas acerca de las personas de la tercera edad,Negocios,Español,Español,Español,TV,Facebook,TV,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,NA,Middletown,Sí,Ecuador,50-59,Hombre,Español,Ninguno de estos,Sí,No,No,NOT PROVIDED,NA,No
7/1/2022 10:43:20,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Música, arte y cultura, Negocios locales, Educación, Salud, Eventos locales, Tecnología, Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Caricaturas y negocios locales,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,"Record Journal, Fox",Medios sociales,Un poco,Mucho,Para nada,Un poco,De acuerdo,Neutral,Neutral,Meriden,Sí,Puerto Rico,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,Nothing
7/1/2022 11:04:33,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Educación, Salud, Tecnología",Temas acerca de las personas de la tercera edad,Caricaturas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo y el telefono,TV,Mucho,Mucho,Mucho,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,40-49,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/1/2022 11:12:04,"Local, Internacional","Asuntos ambientales y cambio de climático, Economia",Temas acerca de familias con niños,Investigacion,Español,Español,Español,Aplicaciones de noticias,CNN espanol,Aplicaciones de noticias,Un poco,Para nada,Mucho,Un poco,En desacuerdo,Neutral,Neutral,Meriden,Sí,Republica Domenicana,60-69,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/1/2022 11:24:24,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Deportes,"Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Noticias,Español,Español,Español,TV,Telemundo,TV,Mucho,Para nada,Mucho,Para nada,En desacuerdo,En desacuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
7/1/2022 11:45:24,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional",Educación,"Temas acerca de familias con niños, Temas acerca de las personas de la tercera edad",Otro tema,Español,Español,Español,Medios sociales,Facebook,Correo electrónico/boletines informativos,Un poco,Un poco,Mucho,Para nada,De acuerdo,Neutral,De acuerdo,Meriden,Sí,Ecuador,30-39,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
7/1/2022 11:51:25,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Salud, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de participacion comunitaria,Columnas de opinion,Español,Español,Español,TV,Telemundo,TV,Mucho,Mucho,Mucho,Un poco,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Colombia,60-69,Mujer,Ambos: inglés y español,NA,No,Sí,Sí,NOT PROVIDED,NA,Mas representacion latina
7/2/2022 9:05:10,"Local, Internacional","Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Tecnología, Comida","Temas acerca de las personas de la tercera edad, Temas acerca de participacion comunitaria",NA,Español,Español,Español,TV,Telemundo,Correo electrónico/boletines informativos,Mucho,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,P.R,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,REMOVED,Sí,NA
7/2/2022 12:02:06,"Local, Regional/Nueva Inglaterra/NYC Metro, Internacional","Deportes, Políticas, Música, arte y cultura, Negocios locales, Educación, Salud, Eventos locales","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas",Si programas de rehabilitación de jóvenes orientación salud terapia juvenil casi no se escucha en las comunidades,Ambos: inglés y español,NA,NA,Periódicos,Univision y Telemundo,TV,Mucho,Mucho,Para nada,Mucho,De acuerdo,Neutral,Neutral,Wallingford,Sí,Mexico,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,REMOVED,Sí,Si es posible mejorar servicios de la comunidad más información sobre inmigración
7/2/2022 12:55:43,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Negocios locales, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de participacion comunitaria,Articulos de investigative,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Facebook,Aplicaciones de noticias,Un poco,Para nada,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Ecuador,30-39,Mujer,Español,Ninguno de estos,Sí,No,No estoy seguro/a,NOT PROVIDED,NA,No
7/2/2022 13:02:53,Local,"Deportes, Políticas, Negocios locales, Educación, Finanzas y educación financiera","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Perfil de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Aplicaciones de noticias,"Fox, CNN and Facebook",Medios sociales,Un poco,Un poco,Un poco,Un poco,De acuerdo,De acuerdo,En desacuerdo,Southington,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/2/2022 13:32:46,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Negocios locales, Eventos locales","Temas acerca de familias con niños, Temas acerca de los jóvenes",Articulos de investigative,Español,Español,Español,TV,Univision y Telemundo,TV,Mucho,Para nada,Un poco,Mucho,De acuerdo,De acuerdo,Neutral,Meriden,Sí,Ecuador,30-39,Mujer,Español,Soy padre/madre de un niño menor de 18 años de edad,No,Sí,No,NOT PROVIDED,NA,No
7/2/2022 13:41:44,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Tecnología",Temas acerca de las personas de la tercera edad,Perfil de negocios,Español,Español,Español,Textos,Facebook,TV,Un poco,Mucho,Para nada,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Peru,40-49,Hombre,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,No,NOT PROVIDED,NA,No
7/2/2022 14:08:57,"Local, Internacional","Educación, Salud",Temas acerca de participacion comunitaria,Como la gente supera la economia,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Waterbury,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,Sí,NOT PROVIDED,NA,No
7/2/2022 14:13:55,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Deportes, Políticas, Negocios locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)","Temas acerca de propietarios de pequeñas empresas, Temas acerca de participacion comunitaria",Negocios,Español,Español,Español,Medios sociales,Record Journal and Fox,Medios sociales,Un poco,Mucho,Un poco,Mucho,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Venuzuela,70 o mayor,Hombre,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,No
7/3/2022 10:35:34,Nacional,"Políticas, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de las personas de la tercera edad,"Columnas de opinion, Noticias de Sudamerica",Español,Español,Español,TV,CNN,TV,Para nada,Un poco,Para nada,Para nada,Neutral,De acuerdo,Neutral,Meriden,Sí,Chile,50-59,Hombre,Español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,Enfoque mas noticias del area
7/3/2022 10:43:01,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Música, arte y cultura, Eventos locales, Oportunidades de participación comunitaria",Temas acerca de los jóvenes,Articulos de investigative,Español,Español,Español,TV,Facebook y Telemundo,TV,Un poco,Un poco,Un poco,Mucho,Neutral,Neutral,Neutral,Meriden,Sí,Puerto Rico,50-59,Mujer,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/3/2022 11:13:42,Internacional,"Negocios locales, Educación, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de familias con niños,Caricaturas y mas noticias,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,CNN y Facebook,Correo electrónico/boletines informativos,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,De acuerdo,Middletown,Sí,Ecuador,40-49,Mujer,Ambos: inglés y español,Ninguno de estos,Sí,Sí,No,NOT PROVIDED,NA,No
7/3/2022 11:32:13,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Políticas, Música, arte y cultura, Negocios locales, Educación, Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro), Finanzas y educación financiera, Bienes raíces y propietario de vivienda, Oportunidades de participación comunitaria, Diversidad y justicia social, Asuntos ambientales y cambio de climático, Tecnología, Viajes y hospitalidad, Comida","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de jóvenes, Temas acerca de participacion comunitaria",Mas de inversion y aprendizaje y Noticias de la comunidad,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Medios sociales,Telemundo,Textos,Mucho,Mucho,Mucho,Un poco,De acuerdo,De acuerdo,En desacuerdo,Meriden,Sí,Mexico,50-59,Mujer,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,Mas eventos latinos y programos para la comunidad
7/8/2022 10:58:51,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Educación, Salud, Tecnología","Temas acerca de familias con niños, Temas acerca de los jóvenes",Articulos de negocios,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,"Record Journal, Telemundo",TV,Un poco,Mucho,Un poco,Un poco,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,Mexico,40-49,Mujer,Ambos: inglés y español,Soy padre/madre de un niño menor de 18 años de edad,Sí,Sí,Sí,NOT PROVIDED,NA,No
7/8/2022 11:10:01,Internacional,Educación,Temas acerca de familias con niños,Caricaturas,Español,Español,NA,TV,Record Jorunal,TV,Un poco,Un poco,Un poco,Un poco,De acuerdo,Neutral,Neutral,Waterbury,Sí,Puerto Rico,60-69,Mujer,Ambos: inglés y español,Ninguno de estos,No,Sí,No,NOT PROVIDED,NA,No
7/8/2022 11:32:07,NA,"Educación, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)",Temas acerca de las personas de la tercera edad,None,Español,Español,Español,Medios sociales,Facebook,NA,Para nada,Para nada,Para nada,Para nada,Neutral,De acuerdo,De acuerdo,Meriden,Sí,Puerto Rico,60-69,Hombre,Español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,"Enfocarse en los valores morales, acercarse a Dios, mejor convivencia, lograr conciencia"
7/9/2022 9:36:25,Internacional,"Negocios locales, Educación",Temas acerca de las personas de la tercera edad,Historias biblicas,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,TV,Telemundo,TV,NA,NA,Un poco,Un poco,Neutral,Neutral,Neutral,Meriden,Sí,Honduras,60-69,Hombre,Español,Soy propietario de una empresa pequeña,Sí,Sí,No,NOT PROVIDED,NA,Invertir en educacion relacionada con valores morales y espirituales
7/9/2022 10:09:40,"Local, Estatal, Regional/Nueva Inglaterra/NYC Metro, Nacional, Internacional","Música, arte y cultura, Educación, Salud, Eventos locales, Recursos comunitarios (por ejemplo: programas de asistencia, recursos de pequeñas empresas, agencias sin fines de lucro)","Temas acerca de familias con niños, Temas acerca de los jóvenes, Temas acerca de las personas de la tercera edad, Temas acerca de propietarios de pequeñas empresas, Temas acerca de participacion comunitaria",Historias de los inmigrantes que vienen a Meriden,Ambos: inglés y español,Ambos: inglés y español,Ambos: inglés y español,Correo electrónico/boletines informativos,"NPR, Telemundo, CNN, NBC",TV,Mucho,Mucho,Un poco,Mucho,De acuerdo,De acuerdo,De acuerdo,Meriden,Sí,USA,70 o mayor,Hombre,Ambos: inglés y español,Ninguno de estos,Sí,Sí,Sí,NOT PROVIDED,NA,"Siento orgulloso de la comunidad Latino, orgullo Latino"
